date,content,thumbUp
0625,希怡好A,6
0625,吴昕没镜头？,239
0625,宁静更喜欢做自己 没毛病,63
0625,海陆就是傻白甜本甜了吧哈哈哈,52
0625,主要是导演组不敢自己决定顺序哈哈哈哈哈,16
0625,都穿就她不穿就是不对啊哪里可爱了……,51
0625,海陆真长在我笑点上了哈哈哈哈哈哈哈哈哈,10
0625,海陆姐姐好可爱哈哈哈哈哈,136
0625,海陆好可爱,548
0625,海陆，我是你的粉丝,113
0625,海陆太可爱了，哈哈哈哈哈哈哈哈……,7
0625,这衣服还行吧……运动不就穿这样的运动服吗,13
0625,海陆太可爱了,64
0625,海陆好可爱啊,65
0625,要看吴昕,105
0625,万茜训练服穿得好好看，,13
0625,人家就是大牌,34
0625,冰冰淡妆很美,16
0625,哈哈哈哈海陆好可爱,12
0625,被海陆无敌圈粉,254
0625,宁静这已经是没架子的做法了……摆架子早就要求全换了（）,210
0625,郑希怡声音，性格都跟应采儿太像了,45
0625,静姐后面有穿队服!!!!静姐会长大的！,7
0625,都起来谁也不看，就爱看张含韵，成熟的张含韵,2
0625,我要看的就是姐姐不守规矩才有意思,34
0625,海陆哈哈哈哈哈哈无数个雷啊哈哈哈哈可爱死了,97
0625,好想成为可以为所欲为的人，,102
0625,能不能给吴昕镜头？我服了,36
0625,哈哈哈哈哈哈哈哈哈我没想到海陆是个搞笑艺人,24
0625,要不是应采儿刚生宝宝，她来就好了，还有蔡少芬,15
0625,哈哈哈哈哈海陆好可爱,7
0625,郑希怡气质太绝了,152
0625,海陆是琼瑶剧演得多了吗,34
0625,哈哈哈海陆真的太可爱了 给姐姐比心,13
0625,静姐独树一帜哈哈哈哈,28
0625,海陆有点可爱啊哈哈哈哈哈,12
0625,我倒是觉得宁静还好啊，毕竟人家身份也在那,3
0625,海陆真的好好笑啊哈哈哈哈,125
0625,海路太可爱,113
0625,半个娱乐圈的女人都在这了，能不小心翼翼吗,77
0625,好像赵丽颖声音,64
0625,海陆真的是个铁憨憨哈哈哈哈哈,11
0625,郑希怡和万茜pick,56
0625,海陆太可爱了哈哈哈哈,167
0625,海陆太搞笑了😂,650
0625,海陆太可爱了，圈了,115
0625,海陆真挺好的啊就是说话不太会🤣,45
0625,海路就是有点傻大姐，应该挺单纯,17
0625,一群三十多的姐姐四点睡十点起，三小时练好歌曲，这也太紧张了,1
0625,海陆：我人裂开 哈哈哈哈哈哈哈,73
0625,海陆太好玩了哈哈哈哈哈哈哈哈,157
0625,海陆好可爱啊，那种脱线少女的感觉,41
0625,说宁静拽的，她就拽了怎么着，气死你们这些小心眼哈哈哈,4
0625,白冰头发颜色好看,39
0625,海陆整变形了吧,0
0625,海陆像个笑星一样哈哈哈哈哈哈,449
0625,海陆太逗了吧,276
0625,海陆os：我觉得整个世界都要崩塌了,48
0625,陆陆子太可爱了。,128
0625,海陆好可爱,211
0625,杨景茹，看到这里了么？哈哈哈哈哈哈,0
0625,看出来了，海陆就是个憨憨,220
0625,海陆真的傻大姐哈哈哈哈哈,79
0625,海陆好可爱啊哈哈哈哈哈哈哈哈哈哈哈哈,9
0625,哈哈哈哈哈海陆,49
0625,郑希怡气质绝了,40
0625,感觉海陆好可爱，我太爱了。,6
0625,海陆是搞笑艺人嘛,717
0625,鹅 海陆有点尬尬的ganjio,17
0625,海陆笑死我,262
0625,你个憨憨😄😄😄😄😄😄😄,23
0625,哈哈哈哈哈哈哈哈哈哈哈哈海陆好好笑,0
0625,万茜真的和我十年前看他一模一样,11
0625,被海陆圈粉了😂,82
0625,海陆好搞笑,171
0625,哈哈哈哈哈哈海陆,40
0625,海陆太好笑了哈哈哈哈哈哈哈,2
0625,海陆也太可爱了,35
0625,海陆的声音真巨像颖宝,2
0625,海陆该说傻得可爱吗,444
0625,海陆就是个实打实打实的憨憨,156
0625,医学生期末的悲哀，居然还在追姐姐,116
0625,为什么海陆每次说话我都想笑啊哈哈哈哈哈,3
0625,海陆无数的雷在我脑袋上框框砸 哈哈哈哈哈哈,63
0625,充了会员是要看黄龄黄龄黄龄滴啊,2
0625,海陆太可爱了,141
0625,哈哈哈哈哈，海陆也太憨了，好搞笑,115
0625,哈哈哈哈哈可以很琼瑶,97
0625,感觉世界已经崩塌哈哈哈哈哈哈,62
0625,喜欢松松！感觉她人好nice！,22
0625,松伶姐姐你化妆不要太浓，淡淡的也很好看,4
0625,海陆太好笑了哈哈哈哈哈哈,129
0625,海陆小可爱，哈哈哈哈,113
0625,海陆・_・?那么可爱哈哈哈哈哈哈哈哈哈哈哈笑死我了,17
0625,哈哈哈哈哈哈哈哈海陆太可爱了,27
0625,我觉得每个人都有自己的想法 但你在团队里 你就要一致 ,2
0625,海陆哈哈哈哈哈哈哈哈哈哈哈,8
0625,海陆笑死我了hhhhhh,235
0625,海路哈哈哈哈哈哈哈哈,89
0625,哇 陈松伶好漂亮好年轻 第一期是妆没化好吧,0
0625,突然觉得海陆可爱了,52
0625,哈哈哈哈哈哈哈哈哈哈哈哈海陆笑死我了,40
0625,来看吴昕的 却发现吴昕镜头太少了,0
0625,海陆太好玩了,132
0625,海路好搞笑 咣咣地砸,104
0625,哈哈哈哈海陆太有意思了吧,102
0625,海陆怎么这么好笑啊哈哈哈哈哈哈哈哈哈哈哈哈哈,12
0625,我以为张含韵会选择个beautiful love来着,2
0625,海陆真的是紫薇本薇了吧哈哈哈哈哈,70
0625,海陆不讨喜 不知道为什么,1
0625,海陆怎么这么逗啊哈哈哈,78
0625,海陆哈哈哈哈,39
0625,张雨绮和海陆可以去搞一个组合,3
0625,哈哈哈哈哈哈海陆说话是真好笑,30
0625,不能用之前看女团的标准来看，毕竟地位不同,2
0625,海陆笑死了哈哈哈哈,174
0625,海陆憨憨,81
0625,海陆笑死我了哈哈哈哈哈哈哈,28
0625,老后期了,36
0625,海陆好可爱哈哈哈哈,27
0625,两小时，比创造营还狠。,14
0625,哈哈 海陆 太好笑了,104
0625,海陆啊薛杉杉本人！,91
0625,芒果台后期一直可以的,21
0625,朱什么的两条龙须也是够了,3
0625,海陆太逗了,41
0625,我觉得海陆很可爱呀😜,12
0625,海陆好可爱,58
0625,海陆好可爱,27
0625,海陆傻大妞还挺可爱的,21
0625,真正德高望重的艺人是不会摆架子的'宁静就是矫情,3
0625,海陆好可爱,8
0625,小s很适合这个节目呀 怎么不来,0
0625, 海陆：我的世界随时都要崩塌,90
0625,松松姐姐好漂亮,59
0625,海陆好可爱,68
0625,陈松伶好美好美眼睛好漂亮,12
0625,海陆太憨了好可爱哈哈哈,13
0625,海陆逐渐郎朗化。。。。,10
0625,海陆长点心吧，哈哈,22
0625,海陆多参加综艺吧，太有综艺感了,9
0625,海陆其实挺可爱的,19
0625,海陆姐完全就是我听说要考试的样子！！！！,1
0625,海陆太搞笑了，咣咣的砸,6
0625,别个就是来体验生活的，还要怎样,0
0625,海陆搞笑担当了吗,96
0625,海陆姐姐好可爱~~,35
0625,吴昕都没有镜头？？？,11
0625,海陆才是小燕子吧哈哈哈哈哈哈哈哈,1
0625,海陆笑死我了,35
0625,姐姐们穿起来都不咋好看，我们一般人肯定穿不出来,0
0625,这世界要崩塌了是吧，哈哈哈哈,72
0625,海陆比较像小燕子,41
0625,哈哈哈哈哈雷马上来了，海陆别怕,13
0625,海陆很可爱呀,13
0625,我觉得这个外套挺好看的,6
0625,为了铁憨憨张雨绮冲会员，,5
0625,海陆无疑是个傻大姐可爱哈哈哈,24
0625,松松姐~,24
0625,海陆这么憨哈哈哈,22
0625,妈诶，童年女神回来了⊙▽⊙我的郡主啊,1
0625,笑死我了海陆哈哈哈哈,16
0625,海路 希望他不要被淘汰。,2
0625,海陆应该是小燕子,93
0625,海陆好可爱哈哈哈哈哈,33
0625,这个世界崩塌了,57
0625,我的性格有点像海陆,18
0625,陆陆子铁憨憨，傻得可爱😂,0
0625,蓝盈莹组实力最强,4
0625,"宁静真是无时无刻不端着,拽啥呢",42
0625,前面的紫薇哈哈哈哈笑死我了,20
0625,对自己人也太狠了吧，吴昕都没啥镜头,5
0625,紫薇是你吗,12
0625,静姐就是大牌本人，不需要耍啊！不亏是静姐,4
0625,松伶姐姐加油  以前你拍的tvb我都有看 你可是我偶像,0
0625,哈哈哈哈海陆真的太可爱啦笑死我了,39
0625,海路又爱说话，又不会说话~情商低~,26
0625,海陆有意思,33
0625,海陆你怎么回事啊哈哈哈哈,3
0625,哈哈哈哈哈哈海陆,14
0625,海陆太憨了，人挺好的笨笨的感觉,2
0625,松松普通话好好,24
0625,海陆表情包,33
0625,哈哈哈哈哈哈哈海陆人傻还美，太好玩了,16
0625,陆陆子是个铁憨憨吧，哈哈哈,15
0625,喜欢海陆 可爱死了,4
0625,这样穿好显年轻,8
0625,海陆男版黄子韬，笑死我啦,21
0625,松松姐好好看哦,55
0625,导演组都说了宁静想穿就穿,6
0625,海陆太可爱了,12
0625,说宁静不火的估计都没过20岁,0
0625,陈松伶妆发可以了哎又瘦了,1
0625,海陆哈哈哈哈哈哈世界崩塌,34
0625,柳岩为什么不来,24
0625,感觉海陆要鬼畜区出道了,16
0625,海陆好好笑，大佬郑希怡,14
0625,松松还是很漂亮,13
0625,哈哈哈别说海路没情商了她就是太憨了不会好听的话而已哈哈哈哈,6
0625,海陆是谐星吧,33
0625,海陆圈粉了,42
0625,海陆哈可爱啊啊啊哈哈哈,4
0625,海陆搞笑担当,8
0625,松伶姐姐好美好温柔呀，嘟嘟的嘴巴,1
0625,小雨真乖真可爱,4
0625,海陆挺可爱的,24
0625,我猜应该有我可爱的崽种们在看,1
0625,海陆太有意思了,22
0625,好喜欢海陆,16
0625,松松姐为什么越看越好看,1
0625,海路真的傻fufu的可爱,1
0625,小燕子嫁给了尔康，而紫薇更像小燕子,21
0625,海陆太搞笑,32
0625,海陆蛮可爱的,13
0625,海陆姐姐怎么一直在咆哮的感觉,9
0625,海陆海陆加油,8
0625,陈松伶好喜欢哦 很大气 性格也好,5
0625,宁静没有团队意识成什么团？,38
0625,宁静是穿军大衣参加颁奖典礼的人,35
0625,佳霏猫冲冲冲冲 我太喜欢啦,7
0625,为什么都不给我昕姐镜头,2
0625,松松 小时候看她的戏长大的 喜欢你哟,0
0625,张含韵有点矮哈哈,6
0625,哈哈哈哈哈哈海陆世界崩塌,10
0625,孟佳王霏霏冲鸭！,14
0625,哈哈哈哈哈这个世界崩塌了哈哈哈哈,2
0625,万茜好帅啊,6
0625,有点期待小花跳大碗宽面,3
0625,只有静姐没有穿训练服,0
0625,海陆太好笑了,30
0625,海陆啊，可长点心吧,13
0625,前面看海陆还是在咱们穿越吧挺有意思的一人儿,3
0625,海陆姐姐太好玩了,9
0625,松松这样穿好看多了、上一期真的显老,3
0625,这歌有点耳熟啊,2
0625,哈哈哈哈，黄龄已经对T恤下手了！,7
0625,陈松伶这个装扮好看多啦,5
0625,得不到的爱情组加油！,4
0625,其实吧我觉得不穿没问题啊，这就像校服你全校第一你就不穿，学校让不就完了,0
0625,郑希怡太飒了h,1
0625,黄圣依很有礼貌嘛,3
0625,就一个人没穿……,22
0625,期末追综艺加一,9
0625,粉了海陆,5
0625,想想她们的年龄就知道多不容易了,3
0625,为什么这么害怕他们，,0
0625,撞名声乐老师，想和姐姐们站一起,0
0625,海陆真的是演琼瑶剧出来的,33
0625,海陆笑死我,11
0625,注意每个组的坐姿,8
0625,陈松伶年轻的时候可太帅了,1
0625,万茜也太好看了吧,5
0625,我喜欢陈松玲她演技棒棒哒,0
0625,松松好看,24
0625,海陆可爱了,23
0625,陈松伶姐姐加油💪,6
0625,是真的霹雳哈哈哈哈哈笑死我了,5
0625,啊，唱 初见 的余昭源,2
0625,就为了看姐姐们开了会员，都好好笑，加油加油,0
0625,海陆加油！,13
0625,万茜好美,11
0625,海陆有意思,11
0625,万茜好美,6
0625,万茜海路合作过吧,2
0625,陈松伶很有才的,6
0625,陈松伶真童年女神，虽然比年轻的时候胖一丢丢，脸还是好看的,35
0625,老师也有点卑微哈哈哈哈,43
0625,这个透视袖子真的一言难尽33,9
0625,余昭源！？唱东宫主题曲那个？？！,7
0625,无数的雷哐哐的砸,28
0625,兰花组和爱情组保了，感觉难的是世界门组,1
0625,医学生只有吃饭时间看看姐姐,20
0625,为万茜开通月卡,19
0625,我爱陈松伶姐姐！！！pick pick,0
0625,松松眼里有星星,6
0625,海陆太逗了哈哈哈劈劈的砸,6
0625,恕我直言这就衬衫外套看过去也不整齐啊,0
0625,老师都害怕,30
0625,老师们害怕了,27
0625,老师也卑微了起来，哈哈哈哈哈,14
0625,郑希怡太飒了,11
0625,嘿！我就喜欢宁静拽拽的 咋地！,2
0625,松松太美了吧,11
0625,海陆，为什么有种乡村姑娘的憨,9
0625,这个组坐得好乖哦,8
0625,狒狒在看吗？,5
0625,王姗看到这了吗,2
0625,蓝莹莹呢,1
0625,怎么都喜欢不起来黄玲,0
0625,前面的我回答你宁静有资本拽，不是靠老公。靠自己实力拽,14
0625,陈松伶这样淡妆好看多了,15
0625,突然不像海陆淘汰，还想再看多几眼啊！,7
0625,宁静就是这性子，别用故意俩字。以前她穿军大衣颁奖的，去查下,0
0625,陈松伶好好看哦,2
0625,好多都和原来长得不一样。。。。。,0
0625,老师也好卑微啊哈哈哈哈哈哈哈哈,37
0625,太聪明了，自相残杀，老师不管,23
0625,老师好年轻啊,33
0625,组内分词（小心翼翼地的尾调上升）卑微,4
0625,郑希怡姐姐真的很绝,21
0625,老师都怕的学生。来来了她们来了,11
0625,为万老板开会员,3
0625,老师好紧张,59
0625,郭庆永看到了吗？？？,2
0625,以前新还珠格格，选角色选得不合适,1
0625,法学生也只有吃饭的时间看姐姐。,1
0625,张韶涵要是来了就狠了,0
0625,海陆简直 应该演小燕子,43
0625,能多给吴昕一些镜头吗,40
0625,宁静看了看自己的合同里有没有这条,5
0625,是初见的那个余邵源嘛！！,15
0625,只要我暂停的够快！我就能看见冰姐！,3
0625,海陆就像身边朋友那样说话，好搞笑啊哈哈哈哈哈，可爱,2
0625,张语格你在看吗,11
0625,不想遵守规则就不要来啊,10
0625,老师很害怕哈哈哈哈,7
0625,每个姐姐都好喜欢，好美,1
0625,我喜欢陈松龄姐姐，以前好美美，现在也好温柔大方,1
0625,郁可唯冲啊,3
0625,这个女老师太漂亮了,49
0625,老师在线卑微,93
0625,圈粉了，海陆子,32
0625,哈哈哈哈哈哈哈哈哈哈哈啥都是姐姐自己决定，导演组求生欲很高,9
0625,脚静姐你来集体活动还是要穿集团服！这样队伍怎么带了？,1
0625,拿出苏芒的气势来,24
0625,老师也很卑微,103
0625,松松真的好好看啊！,7
0625,霏霏总是很专业的感觉,4
0625,为万茜开会员,5
0625,东宫主题歌啊,3
0625,依依子加油,1
0625,夜未央，夜色凉，映西窗～,49
0625,菲菲美美哒,13
0625,海陆果然是演过琼瑶剧的人,22
0625,研究生文献没看完 下午还有课 哦多克,2
0625,法语生期考前竟然还在作的看姐姐,1
0625,余昭源！！东宫！！,44
0625,卑微的声乐老师,95
0625,初见啊 东宫,35
0625,《初见》的男演唱，鱼椒盐耶,9
0625,推开世界的门好像少女时代出道曲名字哈哈哈,0
0625,初见！！！！！,11
0625,初见！！！！！,17
0625, 万茜好乖呜呜,9
0625,我听到GAI的声音了,2
0625,医学生➕1,5
0625,啊啊啊啊唱初见的那个余昭源！,1
0625,白冰,0
0625,老师也战战兢兢,166
0625,这个张潮老师好好看啊,49
0625,老师们的求生欲都好强啊，自己选,10
0625,海陆就是新版还珠格格的紫薇,11
0625,松伶姐今天妆淡好好看呀,6
0625,就是在搞事情,0
0625,老师也很谦卑,39
0625,这个是《初见》的…么？,20
0625,余昭源是东宫的吧 哇喔,7
0625,我静姐就不换，哈哈哈(ಡωಡ)hiahiahia,6
0625,就为吴昕第一次开的VIP 敢不敢给一点镜头,2
0625,月卡只要三块钱别说出来了好寒酸哈哈哈哈哈,1
0625,不愧是你节目组,75
0625,声乐老师都不敢分词,23
0625,东宫初见,25
0625,我家有喜，万茜海陆一起演的！！！,8
0625,余昭源 东宫初见啊,3
0625,吴昕呢,0
0625,王霏霏有种宣美+泫雅的感觉,36
0625,这个张潮姐姐好漂亮！！,28
0625,初见！,19
0625,说宁静没有成团意识的，她本来就是说她是来玩的,12
0625,真的觉得金晨和官鸿好像啊……,1
0625,求生欲,15
0625,老师也好卑微啊,99
0625,卑微的工作人员卑微的导演组卑微的老师,38
0625,老师也战战兢兢哈哈哈,33
0625,余昭源！！！！东宫！！！！,1
0625,虞书欣来一定是c位,16
0625,想看吴昕 能不能多给点镜头,0
0625,自助式综艺，什么都是姐姐们自己定,51
0625,自己分part好精彩,29
0625,节目组搞事情,48
0625,老师都站在，姐姐们都坐着,14
0625,推荐这个余老师的《初见》 ！去听！,10
0625,霏霏排面！！！,24
0625,刚刚那个老师好漂亮,25
0625,这个老师好美,12
0625,老师其实都不敢说话里面很专业的姐姐都有,5
0625,是唱初见哎,10
0625,一切都姐姐们自己说自己分配,5
0625,哈哈哈哈哈哈哈哈好有意思静姐,0
0625,离心碎空流泪人不归,65
0625,终于要开始了吗hhhh,27
0625,陈松伶多一点镜头吧,23
0625,霏霏不要担心。毕竟你全能,22
0625,谁敢给姐姐们分词，你们自己分吧,17
0625,看姐姐才有意思，比看那些今年什么选什么的好看,5
0625,分的不是词分的是人情世故,40
0625,陈松伶这样看着年轻多了,45
0625,曹玲快看  海陆 太可爱了ba,1
0625,来了来了 打起来!,40
0625,我看到了东宫的演唱者,6
0625,我一个男的也叫张潮。。。,0
0625,前面医学生的+1,30
0625,医生下班立刻就来看姐姐了，缓解一天的疲劳,11
0625,搞事情搞事情,25
0625,还让姐姐们自己分词，这，是在搞事情,4
0625,初见,6
0625,东宫初见啊啊啊啊啊啊啊啊啊啊啊,0
0625,好喜欢阿朵有实力还有大局观,118
0625,导演组：我不敢分，你们自己分,91
0625,朵姐每句话每个字 都是专业的吖,13
0625,霏霏冲鸭！！,18
0625,霏霏排骨面加油,16
0625,突然想看乘风破浪的哥哥们😂,9
0625,修罗场,42
0625,又搞事情,13
0625,兰儿，打卦婆在看吗,1
0625,张潮好看耶,9
0625,哈哈哈以前都是新生现在可是姐姐们,0
0625,绮姐  小乐子来了,1
0625,自己分词，与老师和节目组无关，这求生欲哈哈哈哈哈哈,51
0625,说《初见》的我同意，超好听！给我去听！！！,8
0625,霏霏我来了,11
0625,余昭源？！初见啊！！！,7
0625,何老师有在看吗,1
0625,陈楚楚是王霏霏吗,0
0625,阿朵情商高,36
0625,喜欢陈松伶,22
0625,喜欢听阿朵老师说话'很专业。,12
0625,打起来！,19
0625,啧啧，阿朵～敌不过岁月的容颜～～好伤感啊,1
0625,霏霏牌面。她真的超级好,16
0625,宫斗剧来了,72
0625,修罗战场马上开始 请大家做好准备,26
0625,词都不敢分,47
0625,霏好美啊啊啊啊,7
0625,其实说白了如果节目组去选没有看点，她们挑肯定有争议有看点,7
0625,昕昕。冲鸭,9
0625,陈松伶适合淡妆,31
0625,要有争执了,18
0625,静姐果然是来玩的,17
0625,阿朵真的很懂，好犀利,10
0625,蓝盈莹组的声乐老师也是婧妹的声乐老师,1
0625,霏冲啊啊啊,11
0625,宁静的大黑眼圈,25
0625,霏曾经在某次视频里被国民初恋抢过词 记忆尤深,10
0625,晨晨子加油,14
0625,金晨好好看！做门面！,11
0625,宁静一熬夜，黑眼圈好重哦,1
0625,我到无所谓什么部分都可以,0
0625,阿朵啊啊啊啊啊啊大家快pick阿朵姐,94
0625,看这么多综艺，这个节目的工作人员求生欲绝了，真的卑微，搞得不像选团，像求生,48
0625,这个bgm哈哈哈哈哈哈哈哈,12
0625,这就是一群c位啊,10
0625,万茜一直都是那么酷😎哈哈哈哈,0
0625,霏霏冲啊,11
0625,老师不敢分哈哈哈哈哈哈哈,98
0625,故意的啊导演组,101
0625,别人都穿 你不穿就很奇怪,10
0625,搞事开始了,52
0625,宁静为啥总这么特立独行,40
0625,来了哈哈哈哈哈哈哈打起来,10
0625,郑希怡好看姐的气质好好,38
0625,来了来了她们来了,25
0625,金晨冲啊,7
0625,我喜欢团里人不多的，怕太热闹,2
0625,不存在什么卑微的你们别叫了,0
0625,开始battle,7
0625,老师们part都不敢分哈哈哈哈哈哈哈,80
0625,给松松多点镜头,8
0625,阿朵好看的,33
0625,来了来了，哈哈哈,2
0625,为什么蓝盈莹没镜头,18
0625,金晨姐姐冲鸭,2
0625,老师也不敢分哈哈哈哈哈,87
0625,金晨张含韵加油,17
0625,前方高能,56
0625,阿朵啊啊啊啊啊,15
0625,难道你们没人觉得啊朵和哈林超像的么,1
0625,王霏霏超棒！,9
0625,孟佳孟佳孟佳孟佳孟佳孟佳孟佳孟佳，你什么坐姿太可爱了吧！,11
0625,宁静组是大佬团来的吧,115
0625,公司分词好吗 莫cue你初恋爹 王霏霏粉丝请直立行走,0
0625,东宫主题曲的演唱者嗳,11
0625,刚考完试，来看姐姐们,10
0625,怪不得静姐不想穿，希怡姐姐太他们的校服好看啊,0
0625,一下阿朵的导师费,165
0625,郁可唯大爷坐姿,17
0625,那也太不专业了，不看喜欢得看谁适合吧，公平竞争,3
0625,因为她拽，哈哈哈哈哈哈,9
0625,一想到你我就→哦呼呼.,7
0625,陈松伶还足那么美，加油，喜欢你,0
0625,阿朵说话好有智慧的,76
0625,阿朵好导师的~~~,76
0625,阿朵一开口就像导师哈哈哈哈,75
0625,阿躲之前就是快女导师,19
0625,高能部分来了,74
0625,郁可唯你的坐姿太豪迈了,7
0625,导师就是不一样，一下就能想到可能会出现的问题，阿朵好厉害,12
0625,节目组把所有难搞的东西都给了姐姐，高啊！！,63
0625,终于开始搞事情了，不枉我等了这么久,9
0625,阿朵才是导师吧太会说了,6
0625,阿朵好棒,3
0625,喜欢宁静,0
0625,哈哈哈哈哈哈哈又来了节目组的求生欲,57
0625,节目组很聪明,70
0625,阿朵去当导师吧，太厉害了,51
0625,阿朵真是拎得清、好懂规则，你当导师吧求你了,23
0625,阿朵姐姐快去当老板组团！我追！别在这浪费时间了！,4
0625,可以多给伊能静姐姐点儿镜头吗,0
0625,总感觉节目组欠阿朵老师课时费,226
0625,阿朵队长妥,25
0625,第二浪！！哈哈,24
0625,金莎冲冲冲  奥利给 💪,3
0625,有啥实力，粉丝不捧了全白费,2
0625,节目组也担心哈啊哈,24
0625,阿朵咋比宁静和伊能静都显的老 开始以为她五六十了 脖子也老了,14
0625,妹妹们的分part特别简单,14
0625,我总觉得阿朵可以做评委啦,11
0625,宁静为什么不穿训练服 别人都穿 这样好吗？,0
0625,郑希儿，给妈妈出道,7
0625,白冰是我心中最美的玉漱公主,3
0625,阿朵更像一个导师,109
0625,阿朵是导师吧哈哈哈哈,23
0625,来，结一下阿朵老师的导师费～,22
0625,为了金大喜开的会员啊，冲啊,0
0625,看到这么卑微的节目组，突然好开心哈哈哈我的快乐源泉,6
0625,只想看我PICK的姐姐,0
0625,我朵姐才是专业评委,15
0625,郁可唯主唱大人给我冲呀,12
0625,余昭源《初见》啊,7
0625,第二浪，，哈哈哈哈哈哈,2
0625,就是为了看金晨,6
0625,王霏霏孟佳冲鸭啊啊啊啊啊,1
0625,阿朵应该当导师,28
0625,打起来打起来哈哈哈哈,37
0625,我怀疑是节目组不敢分哈哈哈,9
0625,那个女指导好漂亮,5
0625,你们都是c 位节目组太南了。,4
0625,许飞后悔不 应该不选跳舞组,1
0625,感觉有导师混进姐姐里了,30
0625,好喜欢阿朵,6
0625,麻烦支付一下阿朵老师的讲解费,3
0625,自己定出场顺序，自己分词，节目组真的好有创意～～,1
0625,阿朵说话表情可怕,4
0625,都是姐姐那有不懂事的，切！都很懂事好吗,0
0625,阿朵姐姐太懂了！,32
0625,阿朵适合做导师哈哈哈哈哈哈,9
0625,打起来 打起来,10
0625,那么多女人，还是名女人，真太难啦！鹅鹅鹅鹅,3
0625,宁静一直都这样只有些小朋友不认识罢了,0
0625,郁可唯你给我好好坐,8
0625,因为节目组不敢分，留给你们自己分,177
0625,阿朵真的是很有特色,8
0625,太心疼节目组了，节目是来虐自己的！！！,2
0625,看了张萌的直播后专门来看这一段，确实吴昕说了句“我们有组长了”,0
0625,啊啊啊阿朵,7
0625,吧阿朵的导师费结算一下,2
0625,阿朵真的不错有深度,19
0625,自助式选秀？？？,37
0625,阿朵好好看,4
0625,蓝盈莹冲啊！！！！,0
0625,就静姐没穿训练服,4
0625,昕昕子的镜头呢,6
0625,阿朵一直好透彻,146
0625,阿朵当导师吧,49
0625,呵，海娃看到了,4
0625,看豆瓣分析重播，果然她俩指的不是丁当是张萌诶,1
0625,确实吴昕指的是张萌你们看看吴昕的手，坐旁边的手不应该这样指,0
0625,嚯，专业！,3
0625,阿朵不错，她做过导师，应该可以从团队角度考虑吧,22
0625,阿朵导师讲得好,10
0625,姐姐们就是导师哈哈哈哈,10
0625,打起来！打起来！！,8
0625,大家都个人主义还怎么组团,7
0625,阿朵姐说的很ok,2
0625,朵姐开口导师范哈哈哈,23
0625,阿朵当导师吧,117
0625,卑微小明去哪里了？,23
0625,哈哈哈哈哈哈哈哈哈姐姐们真的太难搞了,0
0625,张雨绮太爱了！,1
0625,金晨金晨,9
0625,阿朵好厉害说的好好,107
0625,阿朵人真的很好,28
0625,阿朵情商高，她最适合宁静，还有袁咏琳,3
0625,大zhu长哈哈哈哈哈这个老师好可爱,1
0625,搞事情,8
0625,吴昕和许飞指的组长是张萌啊,0
0625,阿朵适合当导师,92
0625,阿朵好专业 爱了,38
0625,被阿朵女士圈粉！！！,25
0625,活生生的一部现代版宫廷剧开始了,1
0625,一开始许飞选的是张萌啊我觉得张萌可以当组长,0
0625,终于看到昕昕了,9
0625,阿朵真的很通透,49
0625,笑死第二浪哈哈哈哈哈哈哈哈哈哈哈,15
0625,第二浪   哈哈哈,12
0625,丁当历险记开始了，这组太事了,2
0625,balance又来了,7
0625,伊能静姐姐状态真的好赞啊,0
0625,阿朵真的太懂了,88
0625,哈哈哈哈节目组把难题推给本人解决,18
0625,节目组不敢分,23
0625,阿朵厉害，好清晰,14
0625,我觉得这组最搞笑,5
0625,叮当这个造型太像德华了,1
0625,阿朵该去当导师,25
0625,阿朵以前就是导师阿,20
0625,他们这组适合张萌当组长,15
0625,节目组不敢分哈哈让他们自己自助来,4
0625,节目组太会搞事情了哈哈哈,15
0625,大煮长哈哈哈哈哈哈笑死我了,4
0625,给阿朵结一下导师费,50
0625,阿朵像导师一样哈哈哈,47
0625,阿朵当导师都可以了,42
0625,这是叮当第二后悔的决定，第一后悔是没换组,6
0625,真的大组长指的张萌，音乐组长才是丁当啊！,1
0625,搞事情哈哈,21
0625,主要是节目组不敢分,73
0625,阿朵姐了不起,23
0625,给我朵姐排面,21
0625,第二浪哈哈哈啊哈哈哈,18
0625,笑死了张萌在那补妆！像极了上课照镜子的我！,8
0625,喜欢阿朵,17
0625,阿朵是来当导师的吧,49
0625,丁当开始渡劫了,40
0625,是你们仨太熟了,33
0625,小明安好，勿念～,10
0625,小叮当做事小叮当,2
0625,阿朵好厉害,15
0625,丁当太老了吧比伊能静钟丽缇还老的感觉,39
0625,丁当好像观音,61
0625,节目组求生欲可以哈哈哈哈哈哈,11
0625,阿朵说的很对,27
0625,啊朵以前是超女评委啊,2
0625,阿朵太憔悴了吧,0
0625,叮当太像德华姑姑了，哈哈哈,33
0625,我都感觉害怕为哈,21
0625,请付阿朵导师费,18
0625,丁当长发金色的好看,5
0625,喜欢阿朵,14
0625,开始欺负丁当了,13
0625,阿朵姐姐好厉害,21
0625,小叮当做事小丁当,13
0625,大烛长,17
0625,阿朵真的该当导师,1
0625,一人做事一人当，小叮做事小叮当,0
0625,刘芸笑的像瓜皮,7
0625,我也觉得许飞挺好的，挺直爽的，也真的有才，敬你我后来听了原唱我都听哭了,51
0625,许飞很好，我很喜欢，直,60
0625,丁当的苦难来了,41
